,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
15,725.3538,370.4156,63.988476,13874.802,0.0,0.0,66.446655,0.0,0.0,53.5811,0.0,6755.3257,152.60039,9.455638,0.0,747.60046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.63977,401.87012,1306.1449,0.0,0.0,0.0,0.0,0.0,0.0,26.236172,1.3084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.37219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.52959,0.0,0.0,83.63081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.88147,0.0,0.0,0.0,294.65088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.16571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.097525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.19527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,441.25165,179.96205,108.41664,10665.877,0.0,0.0,-117.51906,0.0,0.0,53.5811,0.0,-2765.768,256.938,5.232266,0.0,302.08008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.394173,348.77612,1048.2909,0.0,0.0,0.0,0.0,0.0,0.0,82.59834,1.3084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2651.2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.37219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.152723,0.0,0.0,83.63081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.88147,0.0,0.0,0.0,294.65088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.16571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.730804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,722.3403,361.166,-897.3602,14245.306,0.0,0.0,54.757458,0.0,0.0,53.5811,0.0,7901.1416,152.60039,9.455638,0.0,510.7615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.63977,401.55917,1318.6489,0.0,0.0,0.0,0.0,0.0,0.0,26.236172,1.3084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.37219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7264786,0.0,0.0,83.63081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.5561,0.0,0.0,0.0,294.65088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.13135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.097525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.19527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,725.73157,313.65488,52.54354,-9938.278,0.0,0.0,-93.083824,0.0,0.0,11.924636,0.0,2502.6597,502.93933,-41.858143,0.0,325.8174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.83522,-4.703052,-1366.5984,0.0,0.0,0.0,0.0,0.0,0.0,13.682001,1.3084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.658543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.59596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6026645,0.0,0.0,43.748814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.21783,0.0,0.0,0.0,-1069.7424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.84787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.097525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,725.73157,313.65488,52.54354,-11125.798,0.0,0.0,-117.51906,0.0,0.0,11.924636,0.0,2478.2244,502.93933,5.232266,0.0,325.8174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.83522,-4.703052,-1366.5984,0.0,0.0,0.0,0.0,0.0,0.0,13.682001,1.3084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.83701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.59596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6026645,0.0,0.0,43.748814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.21783,0.0,0.0,0.0,104.36508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.84787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.097525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,725.3538,-545.90796,45.438576,13791.288,0.0,0.0,36.600723,0.0,0.0,53.5811,0.0,7807.9604,152.60039,-75.6451,0.0,140.78558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.63977,394.44827,1238.4147,0.0,0.0,0.0,0.0,0.0,0.0,26.236172,1.3084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.37219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.152723,0.0,0.0,83.63081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.88147,0.0,0.0,0.0,294.65088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.16571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.097525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.19527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,725.73157,313.65488,52.54354,-9693.021,0.0,0.0,-93.083824,0.0,0.0,-521.3425,0.0,2511.4705,607.27673,-41.858143,0.0,487.11166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.83522,-63.920876,-785.53687,0.0,0.0,0.0,0.0,0.0,0.0,13.682001,1.3084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2651.2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1713.4828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.59596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6026645,0.0,0.0,43.79313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.21783,0.0,0.0,0.0,49.047962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.84787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.730804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,725.73157,-500.81165,35.192883,-10481.715,0.0,0.0,-64.52936,0.0,0.0,21.918125,0.0,3262.0337,607.27673,-41.858143,0.0,351.89563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.83522,-17.34618,-2377.2466,0.0,0.0,0.0,0.0,0.0,0.0,13.682001,1.3084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2651.2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.658543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.59596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6026645,0.0,0.0,51.966137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.21783,0.0,0.0,0.0,-1069.7424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.84787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.730804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,349.56033,225.55951,218.59543,9784.4795,0.0,0.0,-439.43198,0.0,0.0,7.563606,0.0,-4753.466,-721.61145,12.019827,0.0,333.04266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.394173,-381.56647,-305.96143,0.0,0.0,0.0,0.0,0.0,0.0,82.59834,0.47585717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2807.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.55121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4671338,0.0,0.0,31.842287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.88147,0.0,0.0,0.0,-3020.1719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.16571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.833067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,366.35577,-54.46894,-3248.3816,8079.3403,0.0,0.0,91.61563,0.0,0.0,17.862816,0.0,-7907.6724,-802.38574,-305.03387,0.0,-73.70848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.394173,118.35201,472.41446,0.0,0.0,0.0,0.0,0.0,0.0,-1948.1702,0.47585717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2834.4573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4894.8945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6277466,0.0,0.0,34.58089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.88147,0.0,0.0,0.0,40.191906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.16571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.833067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.86841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,642.3935,264.28812,169.14787,-10367.818,0.0,0.0,-439.43198,0.0,0.0,11.223181,0.0,-2771.8662,-2203.7415,12.019827,0.0,422.1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-170.08081,-24.771685,375.2191,0.0,0.0,0.0,0.0,0.0,0.0,16.363077,0.47585717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2834.4573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.83701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.80984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6277466,0.0,0.0,-918.4234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.5506,0.0,0.0,0.0,104.36508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1122.6299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.833067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2636.9014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,349.56033,250.8096,233.0503,10287.067,0.0,0.0,248.39154,0.0,0.0,7.563606,0.0,-4411.643,256.938,38.129215,0.0,329.66156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.394173,-381.56647,-266.45374,0.0,0.0,0.0,0.0,0.0,0.0,82.59834,0.47585717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2651.2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.37219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.34269,0.0,0.0,31.842287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.88147,0.0,0.0,0.0,294.65088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.16571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.730804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,650.48016,206.35748,56.38375,12465.367,0.0,0.0,66.446655,0.0,0.0,11.924636,0.0,5111.284,124.82407,9.455638,0.0,140.65398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1301.1182,-354.33813,-5024.2256,0.0,0.0,0.0,0.0,0.0,0.0,16.607603,1.3084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895.0967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.37219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.661373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6026645,0.0,0.0,28.514135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.88147,0.0,0.0,0.0,294.65088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.16571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-188.07277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1145.2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,650.48016,322.36652,61.669197,13409.608,0.0,0.0,-117.51906,0.0,0.0,11.924636,0.0,6061.498,152.60039,5.232266,0.0,162.79515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.63977,-332.3431,-1005.61523,0.0,0.0,0.0,0.0,0.0,0.0,26.236172,1.3084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.37219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6026645,0.0,0.0,36.08087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.88147,0.0,0.0,0.0,294.65088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.16571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.097525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.19527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,725.73157,337.83252,52.54354,-10473.18,0.0,0.0,-117.51906,0.0,0.0,53.5811,0.0,2830.919,607.27673,5.232266,0.0,660.7873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.83522,291.29428,-843.49713,0.0,0.0,0.0,0.0,0.0,0.0,13.682001,1.3084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2651.2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.658543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.59596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.392944,0.0,0.0,85.74301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.21783,0.0,0.0,0.0,-1069.7424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.84787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.730804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,725.3538,-545.90796,45.438576,13791.288,0.0,0.0,36.600723,0.0,0.0,53.5811,0.0,7807.9604,152.60039,-75.6451,0.0,140.78558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.63977,394.44827,1238.4147,0.0,0.0,0.0,0.0,0.0,0.0,26.236172,1.3084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.37219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.152723,0.0,0.0,83.63081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.88147,0.0,0.0,0.0,294.65088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.16571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.097525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.19527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
